sample_id,source_dataset,task_category,rubric_id,rubric_dimension,atomic_rubric_item,max_score,scoring_rule_2,scoring_rule_1,scoring_rule_0,criticality,negative_rule
X-CONS-004,extended_diagnostic_45,consultation,X-CONS-004-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-004,extended_diagnostic_45,consultation,X-CONS-004-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-005,extended_diagnostic_45,consultation,X-CONS-005-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-005,extended_diagnostic_45,consultation,X-CONS-005-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-005,extended_diagnostic_45,consultation,X-CONS-005-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-005,extended_diagnostic_45,consultation,X-CONS-005-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-006,extended_diagnostic_45,consultation,X-CONS-006-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-006,extended_diagnostic_45,consultation,X-CONS-006-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-006,extended_diagnostic_45,consultation,X-CONS-006-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-006,extended_diagnostic_45,consultation,X-CONS-006-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-007,extended_diagnostic_45,consultation,X-CONS-007-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-007,extended_diagnostic_45,consultation,X-CONS-007-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-007,extended_diagnostic_45,consultation,X-CONS-007-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-007,extended_diagnostic_45,consultation,X-CONS-007-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-008,extended_diagnostic_45,consultation,X-CONS-008-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-008,extended_diagnostic_45,consultation,X-CONS-008-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-008,extended_diagnostic_45,consultation,X-CONS-008-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-008,extended_diagnostic_45,consultation,X-CONS-008-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-009,extended_diagnostic_45,consultation,X-CONS-009-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-009,extended_diagnostic_45,consultation,X-CONS-009-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-009,extended_diagnostic_45,consultation,X-CONS-009-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-009,extended_diagnostic_45,consultation,X-CONS-009-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-010,extended_diagnostic_45,consultation,X-CONS-010-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-010,extended_diagnostic_45,consultation,X-CONS-010-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-010,extended_diagnostic_45,consultation,X-CONS-010-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-010,extended_diagnostic_45,consultation,X-CONS-010-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-011,extended_diagnostic_45,consultation,X-CONS-011-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-011,extended_diagnostic_45,consultation,X-CONS-011-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-011,extended_diagnostic_45,consultation,X-CONS-011-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-011,extended_diagnostic_45,consultation,X-CONS-011-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-012,extended_diagnostic_45,consultation,X-CONS-012-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-012,extended_diagnostic_45,consultation,X-CONS-012-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-012,extended_diagnostic_45,consultation,X-CONS-012-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-012,extended_diagnostic_45,consultation,X-CONS-012-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-013,extended_diagnostic_45,consultation,X-CONS-013-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-013,extended_diagnostic_45,consultation,X-CONS-013-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-013,extended_diagnostic_45,consultation,X-CONS-013-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-013,extended_diagnostic_45,consultation,X-CONS-013-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-014,extended_diagnostic_45,consultation,X-CONS-014-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-014,extended_diagnostic_45,consultation,X-CONS-014-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-014,extended_diagnostic_45,consultation,X-CONS-014-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-014,extended_diagnostic_45,consultation,X-CONS-014-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CONS-015,extended_diagnostic_45,consultation,X-CONS-015-R01,Missing Facts Awareness,识别并追问关键缺失事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,未补充事实即给出确定结论
X-CONS-015,extended_diagnostic_45,consultation,X-CONS-015-R02,Clarification Quality,提出可操作的追问问题,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,追问过泛或遗漏主体/证据
X-CONS-015,extended_diagnostic_45,consultation,X-CONS-015-R03,Risk Coverage,覆盖证据、程序和结果不确定性风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,忽略证据或程序风险
X-CONS-015,extended_diagnostic_45,consultation,X-CONS-015-R04,Overclaim Control,避免承诺确定赔偿、胜诉或违法结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,过度承诺法律结果
X-CASE-001,extended_diagnostic_45,case_analysis,X-CASE-001-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-001,extended_diagnostic_45,case_analysis,X-CASE-001-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-001,extended_diagnostic_45,case_analysis,X-CASE-001-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-001,extended_diagnostic_45,case_analysis,X-CASE-001-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-002,extended_diagnostic_45,case_analysis,X-CASE-002-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-002,extended_diagnostic_45,case_analysis,X-CASE-002-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-002,extended_diagnostic_45,case_analysis,X-CASE-002-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-002,extended_diagnostic_45,case_analysis,X-CASE-002-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-003,extended_diagnostic_45,case_analysis,X-CASE-003-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-003,extended_diagnostic_45,case_analysis,X-CASE-003-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-003,extended_diagnostic_45,case_analysis,X-CASE-003-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-003,extended_diagnostic_45,case_analysis,X-CASE-003-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-004,extended_diagnostic_45,case_analysis,X-CASE-004-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-004,extended_diagnostic_45,case_analysis,X-CASE-004-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-004,extended_diagnostic_45,case_analysis,X-CASE-004-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-004,extended_diagnostic_45,case_analysis,X-CASE-004-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-005,extended_diagnostic_45,case_analysis,X-CASE-005-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-005,extended_diagnostic_45,case_analysis,X-CASE-005-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-005,extended_diagnostic_45,case_analysis,X-CASE-005-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-005,extended_diagnostic_45,case_analysis,X-CASE-005-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-006,extended_diagnostic_45,case_analysis,X-CASE-006-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-006,extended_diagnostic_45,case_analysis,X-CASE-006-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-006,extended_diagnostic_45,case_analysis,X-CASE-006-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-006,extended_diagnostic_45,case_analysis,X-CASE-006-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-007,extended_diagnostic_45,case_analysis,X-CASE-007-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-007,extended_diagnostic_45,case_analysis,X-CASE-007-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-007,extended_diagnostic_45,case_analysis,X-CASE-007-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-007,extended_diagnostic_45,case_analysis,X-CASE-007-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-008,extended_diagnostic_45,case_analysis,X-CASE-008-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-008,extended_diagnostic_45,case_analysis,X-CASE-008-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-008,extended_diagnostic_45,case_analysis,X-CASE-008-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-008,extended_diagnostic_45,case_analysis,X-CASE-008-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-009,extended_diagnostic_45,case_analysis,X-CASE-009-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-009,extended_diagnostic_45,case_analysis,X-CASE-009-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-009,extended_diagnostic_45,case_analysis,X-CASE-009-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-009,extended_diagnostic_45,case_analysis,X-CASE-009-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-010,extended_diagnostic_45,case_analysis,X-CASE-010-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
