sample_id,source_dataset,task_category,rubric_id,rubric_dimension,atomic_rubric_item,max_score,scoring_rule_2,scoring_rule_1,scoring_rule_0,criticality,negative_rule
X-CASE-010,extended_diagnostic_45,case_analysis,X-CASE-010-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-010,extended_diagnostic_45,case_analysis,X-CASE-010-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-010,extended_diagnostic_45,case_analysis,X-CASE-010-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-011,extended_diagnostic_45,case_analysis,X-CASE-011-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-011,extended_diagnostic_45,case_analysis,X-CASE-011-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-011,extended_diagnostic_45,case_analysis,X-CASE-011-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-011,extended_diagnostic_45,case_analysis,X-CASE-011-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-012,extended_diagnostic_45,case_analysis,X-CASE-012-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-012,extended_diagnostic_45,case_analysis,X-CASE-012-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-012,extended_diagnostic_45,case_analysis,X-CASE-012-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-012,extended_diagnostic_45,case_analysis,X-CASE-012-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-013,extended_diagnostic_45,case_analysis,X-CASE-013-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-013,extended_diagnostic_45,case_analysis,X-CASE-013-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-013,extended_diagnostic_45,case_analysis,X-CASE-013-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-013,extended_diagnostic_45,case_analysis,X-CASE-013-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-014,extended_diagnostic_45,case_analysis,X-CASE-014-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-014,extended_diagnostic_45,case_analysis,X-CASE-014-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-014,extended_diagnostic_45,case_analysis,X-CASE-014-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-014,extended_diagnostic_45,case_analysis,X-CASE-014-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-CASE-015,extended_diagnostic_45,case_analysis,X-CASE-015-R01,Fact-Rule Application,围绕事实、争点、规则方向和适用展开分析,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,只堆法律概念不连接事实
X-CASE-015,extended_diagnostic_45,case_analysis,X-CASE-015-R02,Legal Grounding,说明法律依据方向且不编造具体引用,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,编造或笼统引用法律依据
X-CASE-015,extended_diagnostic_45,case_analysis,X-CASE-015-R03,Conditional Reasoning,根据事实缺口给出条件化结论,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,把不确定事实当成已证实
X-CASE-015,extended_diagnostic_45,case_analysis,X-CASE-015-R04,Risk Coverage,区分证据、程序、主体和抗辩风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏关键抗辩或程序风险
X-DOC-001,extended_diagnostic_45,document_drafting,X-DOC-001-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-001,extended_diagnostic_45,document_drafting,X-DOC-001-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-001,extended_diagnostic_45,document_drafting,X-DOC-001-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-001,extended_diagnostic_45,document_drafting,X-DOC-001-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-002,extended_diagnostic_45,document_drafting,X-DOC-002-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-002,extended_diagnostic_45,document_drafting,X-DOC-002-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-002,extended_diagnostic_45,document_drafting,X-DOC-002-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-002,extended_diagnostic_45,document_drafting,X-DOC-002-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-003,extended_diagnostic_45,document_drafting,X-DOC-003-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-003,extended_diagnostic_45,document_drafting,X-DOC-003-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-003,extended_diagnostic_45,document_drafting,X-DOC-003-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-003,extended_diagnostic_45,document_drafting,X-DOC-003-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-004,extended_diagnostic_45,document_drafting,X-DOC-004-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-004,extended_diagnostic_45,document_drafting,X-DOC-004-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-004,extended_diagnostic_45,document_drafting,X-DOC-004-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-004,extended_diagnostic_45,document_drafting,X-DOC-004-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-005,extended_diagnostic_45,document_drafting,X-DOC-005-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-005,extended_diagnostic_45,document_drafting,X-DOC-005-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
