sample_id,source_dataset,task_category,rubric_id,rubric_dimension,atomic_rubric_item,max_score,scoring_rule_2,scoring_rule_1,scoring_rule_0,criticality,negative_rule
X-DOC-005,extended_diagnostic_45,document_drafting,X-DOC-005-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-005,extended_diagnostic_45,document_drafting,X-DOC-005-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-006,extended_diagnostic_45,document_drafting,X-DOC-006-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-006,extended_diagnostic_45,document_drafting,X-DOC-006-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-006,extended_diagnostic_45,document_drafting,X-DOC-006-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-006,extended_diagnostic_45,document_drafting,X-DOC-006-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-007,extended_diagnostic_45,document_drafting,X-DOC-007-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-007,extended_diagnostic_45,document_drafting,X-DOC-007-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-007,extended_diagnostic_45,document_drafting,X-DOC-007-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-007,extended_diagnostic_45,document_drafting,X-DOC-007-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-008,extended_diagnostic_45,document_drafting,X-DOC-008-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-008,extended_diagnostic_45,document_drafting,X-DOC-008-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-008,extended_diagnostic_45,document_drafting,X-DOC-008-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-008,extended_diagnostic_45,document_drafting,X-DOC-008-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-009,extended_diagnostic_45,document_drafting,X-DOC-009-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-009,extended_diagnostic_45,document_drafting,X-DOC-009-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-009,extended_diagnostic_45,document_drafting,X-DOC-009-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-009,extended_diagnostic_45,document_drafting,X-DOC-009-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-010,extended_diagnostic_45,document_drafting,X-DOC-010-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-010,extended_diagnostic_45,document_drafting,X-DOC-010-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-010,extended_diagnostic_45,document_drafting,X-DOC-010-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-010,extended_diagnostic_45,document_drafting,X-DOC-010-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-011,extended_diagnostic_45,document_drafting,X-DOC-011-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-011,extended_diagnostic_45,document_drafting,X-DOC-011-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-011,extended_diagnostic_45,document_drafting,X-DOC-011-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-011,extended_diagnostic_45,document_drafting,X-DOC-011-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-012,extended_diagnostic_45,document_drafting,X-DOC-012-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-012,extended_diagnostic_45,document_drafting,X-DOC-012-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-012,extended_diagnostic_45,document_drafting,X-DOC-012-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-012,extended_diagnostic_45,document_drafting,X-DOC-012-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-013,extended_diagnostic_45,document_drafting,X-DOC-013-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-013,extended_diagnostic_45,document_drafting,X-DOC-013-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-013,extended_diagnostic_45,document_drafting,X-DOC-013-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-013,extended_diagnostic_45,document_drafting,X-DOC-013-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-014,extended_diagnostic_45,document_drafting,X-DOC-014-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-014,extended_diagnostic_45,document_drafting,X-DOC-014-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-014,extended_diagnostic_45,document_drafting,X-DOC-014-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-014,extended_diagnostic_45,document_drafting,X-DOC-014-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
X-DOC-015,extended_diagnostic_45,document_drafting,X-DOC-015-R01,Draft Structure,给出清晰文书结构或材料框架,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,结构混乱或缺少核心模块
X-DOC-015,extended_diagnostic_45,document_drafting,X-DOC-015-R02,Fact Organization,按时间线、主体、请求和证据组织事实,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,high,插入未给出的事实或金额
X-DOC-015,extended_diagnostic_45,document_drafting,X-DOC-015-R03,Risk Coverage,提示附件、证据、程序和管辖风险,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,遗漏证据或程序风险
X-DOC-015,extended_diagnostic_45,document_drafting,X-DOC-015-R04,Overclaim Control,文书表述保持条件化且不编造法律依据,2,完整满足：明确覆盖该评分点，且与案情事实相连接。,部分满足：提到相关方向，但缺少关键限定、证据追问或适用说明。,未满足/错误：未提及该点，或给出相反、武断、不可复核的判断。,medium,写成确定法律意见或虚构引用
